,Latitude,Longitude,magnitude
18581,41.854806406,-87.657553571,42.0
18582,41.918133197,-87.651631649,48.0
18583,41.809519255,-87.60742163,19.0
18584,41.884932988,-87.664621314,21.0
18585,41.751851824,-87.557201164,21.0
18586,41.978991238,-87.659941972,31.0
18587,41.909664252,-87.742728815,35.0
18588,41.73625535,-87.62820806,35.0
18589,41.897895128,-87.624096605,24.0
18590,41.865397377,-87.640660777,31.0
18591,41.902342235,-87.746936185,26.0
18592,41.980360183,-87.702877447,25.0
18593,41.721180629,-87.623717187,35.0
18594,41.844459201,-87.709204691,42.0
18595,41.910284848,-87.766771965,55.0
18596,41.903077492,-87.683673325,38.0
18597,41.903125898,-87.632182661,18.0
18598,41.876683313,-87.624283454,25.0
18599,41.695908161,-87.595822806,36.0
18600,41.876607964,-87.627644063,32.0
18601,42.015573777,-87.705403757,22.0
18602,41.748511998,-87.607585302,25.0
18603,41.851988885,-87.689219118,20.0
18604,41.873861861,-87.68895549,23.0
18605,41.751613643,-87.575373855,9.0
18606,41.687333315,-87.610696951,5.0
18607,41.920900743,-87.720516139,9.0
18608,41.685021672,-87.618008151,12.0
18609,41.879079395,-87.624341423,17.0
18610,41.71199783,-87.627231647,19.0
18611,41.946779572,-87.65617875,25.0
18612,41.875156109,-87.627619646,31.0
18613,41.763647552,-87.722344693,42.0
18614,41.875367424,-87.627620993,31.0
18615,41.763647552,-87.722344693,30.0
18616,41.736543539,-87.562416028,19.0
18617,41.800729285,-87.667199258,21.0
18618,41.966653193,-87.654795347,34.0
18619,41.905702658,-87.692764485,27.0
18620,41.886323884,-87.660787465,36.0
18621,41.851988885,-87.689219118,17.0
18622,42.005886248,-87.66496767,29.0
18623,41.924349831,-87.738176486,21.0
18624,41.952956098,-87.712871328,20.0
18625,41.879536103,-87.625419631,12.0
18626,41.787036651,-87.644167016,8.0
18627,41.748458232,-87.605159961,10.0
18628,41.832329279,-87.616983146,25.0
18629,41.90706989,-87.648182264,17.0
18630,41.897329179,-87.649785007,20.0
18631,41.78238119,-87.703233008,17.0
18632,41.741239038,-87.634049179,25.0
18633,41.884886395,-87.763346076,28.0
18634,41.986305245,-87.668067258,20.0
18635,41.94541319,-87.653432657,19.0
18636,41.955774782,-87.781762495,14.0
18637,41.978991238,-87.659941972,11.0
18638,41.90971226,-87.73926766,10.0
18639,41.890910853,-87.614356731,28.0
18640,41.880717301,-87.72628358,32.0
18641,41.890812201,-87.631681964,32.0
18642,41.837211559,-87.635295218,27.0
18643,41.858468043,-87.663781165,53.0
18644,41.832071291,-87.616978684,37.0
18645,41.694754875,-87.538903034,16.0
18646,41.834202601,-87.663663515,19.0
18647,41.914659653,-87.680550487,11.0
18648,41.702160469,-87.702420191,10.0
18649,41.896629548,-87.631610944,4.0
18650,41.756058121,-87.710831571,8.0
18651,41.895422545,-87.72038145,18.0
18652,41.734898766,-87.554140862,13.0
18653,41.813934729,-87.633501104,18.0
18654,41.759905419,-87.607874774,11.0
18655,41.857711515,-87.671985974,29.0
18656,41.779761017,-87.644079937,23.0
18657,41.878931004,-87.639585621,26.0
18658,41.804115983,-87.586477467,16.0
18659,41.772861176,-87.581403541,31.0
18660,41.730203129,-87.6086377,29.0
18661,41.974564798,-87.689103474,27.0
18662,41.883518667,-87.757625783,29.0
18663,41.909612394,-87.747068037,7.0
18664,41.983120618,-87.655172226,11.0
18665,41.785788558,-87.686259467,15.0
18666,41.769070498,-87.626668445,22.0
18667,42.007913834,-87.665847907,18.0
18668,41.749675058,-87.634503664,21.0
18669,41.879609649,-87.709575145,25.0
18670,41.722833628,-87.635970445,36.0
18671,41.756072741,-87.632817995,30.0
18672,41.893466563,-87.765341291,28.0
18673,41.899989717,-87.625105604,25.0
18674,41.899725861,-87.666281564,37.0
18675,41.88574828,-87.628861879,13.0
18676,41.758687296,-87.687975865,38.0
18677,41.891199446,-87.624137626,26.0
18678,41.946212132,-87.646579678,20.0
18679,41.909943862,-87.677450088,15.0
18680,41.955728561,-87.768307133,38.0
18681,41.908235606,-87.645789241,41.0
18682,41.90316534,-87.629210442,40.0
18683,41.939918899,-87.653369734,36.0
18684,41.771092147,-87.569909743,23.0
18685,41.778951328,-87.653269053,25.0
18686,41.876650547,-87.755587101,20.0
18687,41.88705768,-87.647514742,18.0
18688,41.943424799,-87.644878326,36.0
18689,41.909881891,-87.676690246,11.0
18690,41.89297114,-87.662315415,12.0
18691,41.731241616,-87.649570373,15.0
18692,41.742177899,-87.560010869,21.0
18693,41.922897216,-87.64519826,15.0
18694,41.740570575,-87.708046203,3.0
18695,41.765072771,-87.584749467,29.0
18696,41.892659231,-87.616599571,26.0
18697,41.874316377,-87.728631664,20.0
18698,41.908176407,-87.634618163,23.0
18699,41.893676841,-87.631176812,10.0
18700,41.700055116,-87.702338239,20.0
18701,41.767719467,-87.656613482,24.0
18702,41.884368773,-87.655912748,38.0
18703,41.892628411,-87.63115524,11.0
18704,41.792425533,-87.622403855,34.0
18705,41.793190357,-87.674270532,28.0
18706,41.901851233,-87.667456951,14.0
18707,41.689419387,-87.630224524,10.0
18708,41.801978507,-87.728311019,12.0
18709,41.760279825,-87.681802285,9.0
18710,41.99221018,-87.678467506,12.0
18711,41.94456314,-87.726520059,26.0
18712,41.907443831,-87.68226613,6.0
18713,41.845577671,-87.627475027,29.0
18714,41.703386283,-87.607433819,25.0
18715,42.019398244,-87.675354943,44.0
18716,41.917402098,-87.635454463,30.0
18717,41.680659105,-87.652961485,5.0
18718,41.884932988,-87.664621314,9.0
18719,41.94670237,-87.656117076,20.0
18720,41.687353081,-87.65073823,18.0
18721,41.883626428,-87.664098784,26.0
18722,41.945591853,-87.747047289,21.0
18723,41.894734755,-87.69537536,39.0
18724,41.946245843,-87.657812815,34.0
18725,41.817570192,-87.665183168,26.0
18726,41.878056858,-87.743952618,25.0
18727,41.713859798,-87.629683529,27.0
18728,41.928241058,-87.647632378,21.0
18729,41.883500187,-87.627876698,37.0
18730,41.989243623,-87.665119726,36.0
18731,41.935859921,-87.684138259,38.0
18732,41.805679494,-87.58425861,30.0
18733,41.905658484,-87.683437766,37.0
18734,41.935973289,-87.644260169,29.0
18735,41.983719931,-87.70403231,13.0
18736,41.884484068,-87.623213022,32.0
18737,41.884932988,-87.664621314,29.0
18738,41.88107271,-87.696642296,23.0
18739,41.885653609,-87.706255257,18.0
18740,41.880885455,-87.61996631,21.0
18741,41.772613371,-87.636098706,7.0
18742,41.854738178,-87.6660665,7.0
18743,41.891694584,-87.626108089,14.0
18744,41.884497937,-87.625904693,28.0
18745,41.897478161,-87.631267403,42.0
18746,41.928195415,-87.646423843,21.0
18747,41.845406056,-87.633062809,24.0
18748,41.871832676,-87.709617718,19.0
18749,41.737905336,-87.722749969,33.0
18750,41.875757045,-87.725500686,33.0
18751,41.873821793,-87.630652484,24.0
18752,41.883500187,-87.627876698,23.0
18753,41.685261154,-87.654318822,31.0
18754,41.946382596,-87.648011445,39.0
18755,41.781353265,-87.635083754,30.0
18756,41.942789734,-87.652971663,19.0
18757,41.68678703,-87.619453024,6.0
18758,41.780569671,-87.703181081,43.0
18759,41.805191879,-87.751652107,26.0
18760,41.908852023,-87.697023929,45.0
18761,41.93997806,-87.649469376,31.0
18762,41.860911204,-87.695744714,29.0
18763,41.7072287,-87.566915653,20.0
18764,41.803227125,-87.658359911,10.0
18765,41.861161041,-87.627270627,10.0
18766,41.770575117,-87.649926311,10.0
18767,41.92413003,-87.665762848,15.0
18768,41.884191143,-87.671096014,22.0
18769,41.977181433,-87.657839028,20.0
18770,41.999999972,-87.68994331,20.0
18771,41.881663579,-87.62776103,21.0
18772,41.871489164,-87.627516791,30.0
18773,41.762448627,-87.56307001,27.0
18774,41.897895128,-87.624096605,18.0
18775,41.909588772,-87.748894125,29.0
18776,41.78048867,-87.635060137,22.0
18777,41.781301127,-87.63508432,20.0
18778,41.947225886,-87.655545441,10.0
18779,41.820872616,-87.631312393,7.0
18780,41.947225886,-87.655545441,42.0
18781,41.69331339,-87.642407676,43.0
18782,41.879410537,-87.631340358,38.0
18783,41.883765812,-87.63091811,27.0
18784,41.870145914,-87.696787454,41.0
18785,41.926714681,-87.644782411,33.0
18786,41.938846594,-87.745444094,28.0
18787,41.7943292,-87.624484116,34.0
18788,41.939104176,-87.647883558,38.0
18789,41.977067232,-87.885851722,35.0
18790,41.912602833,-87.685149193,27.0
18791,41.947225886,-87.655545441,34.0
18792,41.947225886,-87.655545441,31.0
18793,41.869527301,-87.639268759,23.0
18794,41.860911204,-87.695744714,30.0
18795,41.717281466,-87.569850997,15.0
18796,41.907556016,-87.677386363,11.0
18797,41.737750767,-87.604855911,23.0
18798,41.651483379,-87.610600141,16.0
18799,41.931503891,-87.794264676,17.0
18800,41.690699764,-87.628680161,35.0
18801,41.897895128,-87.624096605,13.0
18802,41.896888586,-87.628203192,19.0
18803,41.751928332,-87.644077264,32.0
18804,41.904398444,-87.746013692,33.0
18805,42.000437741,-87.681444081,27.0
18806,41.878113514,-87.634204005,22.0
18807,41.829317892,-87.679396533,28.0
18808,41.885260516,-87.633916764,24.0
18809,41.851988885,-87.689219118,35.0
18810,41.977067232,-87.885851722,11.0
18811,41.74970659,-87.667067379,27.0
18812,41.753583795,-87.563366582,51.0
18813,41.881657743,-87.655030684,41.0
18814,41.926748485,-87.642643335,40.0
18815,41.997238584,-87.807240992,35.0
18816,41.837651726,-87.658434985,24.0
18817,41.884492333,-87.648981736,35.0
18818,41.946648722,-87.702084879,30.0
18819,41.914204099,-87.633490624,13.0
18820,41.8924816,-87.627351831,31.0
18821,41.880653112,-87.634396649,31.0
18822,41.966059402,-87.737155987,33.0
18823,41.966059402,-87.737155987,15.0
18824,41.755108775,-87.587364759,7.0
18825,41.721180629,-87.623717187,10.0
18826,41.883934289,-87.679912212,10.0
18827,41.784019567,-87.684990276,17.0
18828,41.753347902,-87.650178718,29.0
18829,41.807101267,-87.586402447,30.0
18830,41.910494911,-87.676875003,21.0
18831,41.739088099,-87.647351006,20.0
18832,41.761010056,-87.624814287,38.0
18833,41.754271409,-87.605277502,37.0
18834,41.91058325,-87.726353375,27.0
18835,41.895080471,-87.765400451,28.0
18836,41.879890416,-87.630832031,39.0
18837,41.887966168,-87.634790696,36.0
18838,41.90924879,-87.776002286,58.0
18839,41.744623941,-87.741202355,44.0
18840,41.90444226,-87.63293969,8.0
18841,41.807650669,-87.643080489,14.0
18842,41.88065447,-87.634168963,11.0
18843,41.930049492,-87.685920733,20.0
18844,41.799553224,-87.587894753,43.0
18845,41.754468602,-87.580936586,46.0
18846,41.736938745,-87.545828434,30.0
18847,41.736468353,-87.616946589,43.0
18848,41.780217525,-87.616874156,43.0
18849,41.997544797,-87.700467444,40.0
18850,41.740097711,-87.585717462,27.0
18851,41.87971137,-87.774643308,36.0
18852,41.962166178,-87.654754713,23.0
18853,41.840603706,-87.694269235,19.0
18854,41.97008868,-87.762690091,35.0
18855,41.844162699,-87.695199039,26.0
18856,41.902239828,-87.67824157,24.0
18857,41.826524987,-87.608209181,27.0
18858,41.853212209,-87.693035232,32.0
18859,41.902085462,-87.641168032,6.0
18860,41.784963523,-87.588148114,5.0
18861,41.936084101,-87.721462368,7.0
18862,41.833455785,-87.68269726,36.0
18863,41.727806613,-87.567894692,6.0
18864,41.945213182,-87.819821236,10.0
18865,41.873051239,-87.631644936,11.0
18866,41.843631833,-87.719650234,21.0
18867,41.74084104,-87.648618464,26.0
18868,41.905561063,-87.684651026,22.0
18869,41.931548559,-87.655145485,37.0
18870,41.778984586,-87.635025125,29.0
18871,41.758214367,-87.565147459,38.0
18872,41.892735185,-87.704008013,36.0
18873,41.843892459,-87.622098627,29.0
18874,41.932643664,-87.69886027,27.0
18875,41.812713636,-87.603963101,35.0
18876,41.895397288,-87.679483178,38.0
18877,41.74588925,-87.671815644,36.0
18878,41.951226941,-87.775375744,39.0
18879,41.796248556,-87.72937709,27.0
18880,41.721536966,-87.637559575,34.0
18881,41.993121264,-87.792843791,21.0
18882,41.728880543,-87.576732854,8.0
18883,41.696763489,-87.528222976,25.0
18884,41.726219145,-87.567294437,36.0
18885,41.948745715,-87.732332637,5.0
18886,41.76180913,-87.596959965,36.0
18887,41.890824988,-87.630183362,25.0
18888,41.718878565,-87.570663569,30.0
18889,41.889751946,-87.631072891,23.0
18890,41.748415797,-87.622929944,34.0
18891,41.725886376,-87.659140732,22.0
18892,41.934940907,-87.76548798,22.0
18893,41.926894806,-87.717052258,26.0
18894,41.886782783,-87.729538737,32.0
18895,41.871811902,-87.627340674,38.0
18896,41.754137211,-87.624633337,12.0
18897,41.970748553,-87.695661774,38.0
18898,41.79631327,-87.580898427,44.0
18899,41.700299171,-87.677790513,35.0
18900,41.760426043,-87.686796556,40.0
18901,41.866235211,-87.720473094,51.0
18902,41.703962169,-87.676709622,41.0
18903,41.971840549,-87.695132375,32.0
18904,41.901884162,-87.667456609,30.0
18905,41.882005088,-87.695039304,29.0
18906,41.726201658,-87.568789272,9.0
18907,41.921199457,-87.759745403,36.0
18908,41.871371147,-87.627514417,28.0
18909,41.998434162,-87.683807982,34.0
18910,41.890180418,-87.636992207,25.0
18911,41.990446658,-87.698676476,26.0
18912,41.955954286,-87.680482182,41.0
18913,41.928078865,-87.654976445,40.0
18914,41.907076998,-87.680973063,33.0
18915,41.808833439,-87.622824022,39.0
18916,41.859605497,-87.66636831,34.0
18917,41.96242892,-87.760901649,30.0
18918,41.781576603,-87.615660095,8.0
18919,41.793369352,-87.659710171,31.0
18920,41.885741529,-87.631344503,27.0
18921,41.889203826,-87.631640804,27.0
18922,41.775709694,-87.640761478,23.0
18923,41.871489164,-87.627516791,24.0
18924,41.706378843,-87.680856265,6.0
18925,41.910835515,-87.653351515,8.0
18926,41.965020069,-87.758278836,4.0
18927,41.752596188,-87.554055126,19.0
18928,41.997870519,-87.681679978,8.0
18929,41.732909886,-87.546998736,11.0
18930,41.934254172,-87.747867801,26.0
18931,41.909959652,-87.719518657,19.0
18932,41.969189482,-87.795270856,30.0
18933,41.687317053,-87.654385071,26.0
18934,41.929419611,-87.646469508,25.0
18935,41.940455311,-87.762421423,29.0
18936,41.955468348,-87.769522651,22.0
18937,41.866810739,-87.625817031,22.0
18938,41.851004628,-87.620617743,25.0
18939,41.837348457,-87.698624467,18.0
18940,41.947492502,-87.646841632,9.0
18941,41.867251542,-87.639594427,16.0
18942,41.767847633,-87.566498814,18.0
18943,41.721670345,-87.627927971,12.0
18944,41.973750913,-87.66813173,12.0
18945,41.932629338,-87.687919626,9.0
18946,41.90635423,-87.627437793,7.0
18947,41.872013415,-87.627533053,14.0
18948,41.891678767,-87.627551654,22.0
18949,41.909804314,-87.651606387,26.0
18950,41.761688859,-87.567646087,12.0
18951,41.888788581,-87.63105039,26.0
18952,41.807703998,-87.703964273,38.0
18953,41.727825588,-87.58409767,11.0
18954,41.908245663,-87.678014854,13.0
18955,41.867234401,-87.641301791,12.0
18956,41.993483391,-87.795743151,22.0
18957,41.90740944,-87.674313013,20.0
18958,41.878556485,-87.664342629,41.0
18959,41.942131848,-87.774657427,27.0
18960,41.935335041,-87.655053916,26.0
18961,41.940454817,-87.762322187,29.0
18962,41.757614433,-87.586115266,37.0
18963,41.904579871,-87.640696598,40.0
18964,41.96137851,-87.65474101,31.0
18965,41.913359998,-87.688517936,43.0
18966,41.890995045,-87.681812505,36.0
18967,41.80337284,-87.735695675,23.0
18968,41.924452852,-87.729525431,35.0
18969,41.883209335,-87.630119979,39.0
18970,41.928721641,-87.672495127,22.0
18971,41.919039622,-87.648542921,14.0
18972,41.999515497,-87.691636829,12.0
18973,41.721181588,-87.665072735,46.0
18974,41.823042962,-87.68057571,31.0
18975,41.783488881,-87.599509543,37.0
18976,41.966006811,-87.688825677,31.0
18977,41.758528974,-87.608498691,45.0
18978,41.78018541,-87.703170178,62.0
18979,41.896472326,-87.643252484,51.0
18980,41.779667677,-87.650508053,42.0
18981,41.879876814,-87.627718261,37.0
18982,41.92296298,-87.696056969,33.0
18983,41.817591567,-87.643725796,47.0
18984,41.880348446,-87.756956539,35.0
18985,41.886125885,-87.641318295,47.0
18986,41.996073378,-87.78748829,26.0
18987,41.906306189,-87.670011562,34.0
18988,41.879964711,-87.679666232,33.0
18989,41.94969873,-87.752748033,26.0
18990,41.928076536,-87.785606186,41.0
18991,41.910764867,-87.658120918,32.0
18992,41.754592961,-87.741528537,26.0
18993,41.963070794,-87.655984213,45.0
18994,41.760188249,-87.675843521,24.0
18995,41.909421431,-87.761992667,42.0
18996,41.899568652,-87.634315303,23.0
18997,41.749272996,-87.580000483,30.0
18998,41.699927519,-87.535280094,26.0
18999,41.772972076,-87.644610871,28.0
19000,41.909664252,-87.742728815,19.0
19001,41.881363784,-87.641178729,41.0
19002,41.871811902,-87.627340674,36.0
19003,41.900752739,-87.627800699,36.0
19004,41.916886252,-87.749544017,20.0
19005,41.948141705,-87.678587893,13.0
19006,41.994547729,-87.660819069,12.0
19007,42.010070407,-87.681544432,7.0
19008,41.735299884,-87.695768531,7.0
19009,41.931633398,-87.651399716,8.0
19010,41.976290414,-87.905227221,15.0
19011,41.748599568,-87.658888477,34.0
19012,41.79631327,-87.580898427,29.0
19013,41.884654292,-87.771937787,26.0
19014,41.690254625,-87.621021983,21.0
19015,41.949239279,-87.698107558,18.0
19016,41.98161564,-87.778063892,29.0
19017,41.801000545,-87.693188528,42.0
19018,42.019399237,-87.675049485,22.0
19019,41.819347317,-87.615851173,33.0
19020,41.945467116,-87.650035609,32.0
19021,41.880362084,-87.755847438,31.0
19022,41.903916853,-87.630487893,23.0
19023,41.946488939,-87.718661096,27.0
19024,41.839113859,-87.646305794,22.0
19025,41.915732364,-87.690716907,33.0
19026,41.860581052,-87.623998831,25.0
19027,41.900775244,-87.626551539,27.0
19028,41.773234193,-87.659191362,13.0
19029,41.879667054,-87.63696315,8.0
19030,41.905836293,-87.642446327,9.0
19031,41.90690686,-87.746049479,5.0
19032,41.740918989,-87.631967753,7.0
19033,41.881183104,-87.68498211,10.0
19034,41.969336143,-87.762012845,18.0
19035,41.881950166,-87.633335938,37.0
19036,41.907127255,-87.678232016,19.0
19037,41.791472109,-87.593961968,33.0
19038,41.77766302,-87.782088826,23.0
19039,41.895341259,-87.624260762,20.0
19040,41.939211601,-87.717698178,13.0
19041,41.882424852,-87.624377884,6.0
19042,41.695219023,-87.631263489,11.0
19043,41.939935624,-87.652487431,12.0
19044,41.91058325,-87.726353375,12.0
19045,41.884963658,-87.649788299,30.0
19046,41.713426565,-87.640584442,22.0
19047,41.780278838,-87.796097731,24.0
19048,41.830174487,-87.678019189,37.0
19049,41.964819984,-87.654781707,36.0
19050,41.860036225,-87.726211243,32.0
19051,41.738648292,-87.550222679,29.0
19052,41.707756212,-87.580708771,12.0
19053,41.834690813,-87.613705645,7.0
19054,41.958440966,-87.653603023,4.0
19055,41.915729613,-87.746056778,23.0
19056,41.765294699,-87.604757012,9.0
19057,41.874192812,-87.667119921,15.0
19058,41.889006322,-87.63661199,29.0
19059,41.863194829,-87.650926979,46.0
19060,41.961254096,-87.697730863,11.0
19061,41.976290414,-87.905227221,7.0
19062,41.876989097,-87.625363287,11.0
19063,41.876227971,-87.674545335,14.0
19064,41.880490003,-87.710991365,30.0
19065,41.886530514,-87.697047165,27.0
19066,41.863196881,-87.614817819,34.0
19067,41.922347745,-87.696456264,35.0
19068,41.736871185,-87.58879593,33.0
19069,41.728226861,-87.552855036,19.0
19070,41.808028819,-87.684414463,31.0
19071,41.799030006,-87.585505972,40.0
19072,41.880125398,-87.772318935,33.0
19073,41.861907645,-87.644927489,42.0
19074,41.954614809,-87.708035521,30.0
19075,41.799562177,-87.587582914,37.0
19076,41.82467357,-87.626413225,40.0
19077,41.74997481,-87.687121318,17.0
19078,41.894945698,-87.754893341,18.0
19079,41.823294274,-87.701969859,19.0
19080,41.759332335,-87.634516183,51.0
19081,41.966303145,-87.679115308,13.0
19082,41.836385231,-87.66571041,4.0
19083,41.871436933,-87.719700102,9.0
19084,41.843473932,-87.724529173,8.0
19085,41.755035126,-87.660320071,13.0
19086,41.895445293,-87.717964416,28.0
19087,41.781184105,-87.615649806,11.0
19088,41.866810739,-87.625817031,26.0
19089,41.695653329,-87.622005966,18.0
19090,41.910723622,-87.67800053,14.0
19091,41.932354352,-87.672384128,27.0
19092,41.947880466,-87.671315804,8.0
19093,41.851395612,-87.734779046,6.0
19094,41.753956352,-87.666393069,10.0
19095,41.866937617,-87.624141504,18.0
19096,41.862871696,-87.713489726,23.0
19097,41.866421776,-87.613129624,24.0
19098,41.966294862,-87.739168811,34.0
19099,41.861335178,-87.625690175,16.0
19100,41.811419506,-87.65521833,27.0
19101,41.79087259,-87.763783673,31.0
19102,41.785969074,-87.657088943,27.0
19103,41.912406937,-87.680602833,23.0
19104,41.853084192,-87.676680555,22.0
19105,41.941120843,-87.645075863,27.0
19106,41.76587359,-87.576294705,27.0
19107,41.950781768,-87.698151062,20.0
19108,41.917052265,-87.635237822,28.0
19109,41.863772541,-87.723881422,20.0
19110,41.885090306,-87.695162836,33.0
19111,41.769373492,-87.573940462,26.0
19112,41.735418574,-87.601474904,33.0
19113,41.933465348,-87.738551144,22.0
19114,41.736429513,-87.572068064,23.0
19115,41.924052887,-87.797693352,20.0
19116,41.886382272,-87.763398884,43.0
19117,41.947249736,-87.653545476,25.0
19118,41.684809877,-87.642147208,28.0
19119,41.891089505,-87.656392649,32.0
19120,41.750772111,-87.624538423,30.0
19121,41.94542238,-87.652667985,30.0
19122,41.938789158,-87.749785342,27.0
19123,41.949096325,-87.700546199,16.0
19124,41.734918,-87.554144293,10.0
19125,41.796954599,-87.592593383,9.0
19126,41.738069693,-87.578167538,20.0
19127,41.93353139,-87.660063885,24.0
19128,41.904478928,-87.766951871,30.0
19129,41.928041793,-87.732567432,18.0
19130,41.967322755,-87.694982583,10.0
19131,41.929826624,-87.648912651,5.0
19132,41.857890719,-87.660318264,7.0
19133,41.77932782,-87.673118278,8.0
19134,41.945863902,-87.767912706,5.0
19135,41.932856149,-87.642026177,19.0
19136,41.891990384,-87.611461502,34.0
19137,41.964714574,-87.706219636,20.0
19138,41.794257212,-87.620832396,14.0
19139,41.735434763,-87.740968012,20.0
19140,41.877822179,-87.655181405,11.0
19141,41.684160442,-87.66269195,13.0
19142,41.969563783,-87.679206971,4.0
19143,41.910494911,-87.676875003,13.0
19144,41.799535754,-87.589857058,12.0
19145,41.94955828,-87.647198103,20.0
19146,41.680481664,-87.540099953,43.0
19147,41.931380234,-87.711198854,42.0
19148,41.902028086,-87.693249362,29.0
19149,42.01382472,-87.671044502,28.0
19150,41.968627684,-87.649482945,34.0
19151,41.823384138,-87.712414195,30.0
19152,41.889582108,-87.626649232,31.0
19153,41.878458449,-87.745204753,34.0
19154,41.970281428,-87.657654526,42.0
19155,41.767448959,-87.585957168,35.0
19156,41.860334918,-87.706715603,26.0
19157,41.916524973,-87.637885301,27.0
19158,41.812707841,-87.710191652,28.0
19159,41.761484638,-87.55806373,46.0
19160,41.754592961,-87.741528537,22.0
19161,41.822506287,-87.710445192,34.0
19162,41.979215115,-87.674404323,35.0
19163,41.758214815,-87.624119338,21.0
19164,41.94191828,-87.790199916,26.0
19165,41.923646223,-87.78941054,26.0
19166,41.715237294,-87.573629438,34.0
19167,41.995637028,-87.767645251,31.0
19168,41.885591676,-87.627938154,30.0
19169,41.75044125,-87.613694591,7.0
19170,41.91113337,-87.678631919,21.0
19171,41.88171846,-87.627760426,19.0
19172,41.822860928,-87.690633793,22.0
19173,41.96538061,-87.659110921,35.0
19174,41.806495867,-87.621140619,31.0
19175,41.93389387,-87.740755946,32.0
19176,41.893628633,-87.624224612,31.0
19177,41.919290783,-87.631061426,34.0
19178,41.996043193,-87.787488548,22.0
19179,41.73516861,-87.703313645,25.0
19180,41.900398446,-87.624190122,37.0
19181,41.799395115,-87.751488151,34.0
19182,41.742710224,-87.634088181,33.0
19183,41.903341627,-87.667977785,29.0
19184,41.926404101,-87.792881805,25.0
19185,41.972313365,-87.684992783,30.0
19186,41.80029997,-87.650171697,24.0
19187,41.881307619,-87.676949835,21.0
19188,41.764646721,-87.722390196,24.0
19189,41.80706428,-87.739472339,37.0
19190,41.938568747,-87.767150178,16.0
19191,41.787490193,-87.683858934,28.0
19192,41.881185881,-87.630861907,23.0
19193,41.809305232,-87.606558389,30.0
19194,41.795003027,-87.710938936,20.0
19195,41.88171846,-87.627760426,27.0
19196,41.884605834,-87.732008694,25.0
19197,41.940076135,-87.642473797,28.0
19198,41.924244656,-87.745997069,34.0
19199,42.009037537,-87.67081452,7.0
19200,41.757614433,-87.586115266,42.0
19201,41.877720707,-87.626074914,32.0
19202,41.978426904,-87.711178783,33.0
19203,41.778436022,-87.741635675,28.0
19204,41.773545067,-87.567776374,28.0
19205,41.709394134,-87.676874089,27.0
19206,41.891893286,-87.628074498,23.0
19207,41.773465669,-87.574838019,22.0
19208,41.71916344,-87.628603723,25.0
19209,41.897895128,-87.624096605,25.0
19210,41.921087706,-87.742575717,22.0
19211,41.882470918,-87.627847625,20.0
19212,41.76596889,-87.718679084,5.0
19213,41.945077467,-87.757653078,5.0
19214,41.883051778,-87.682528509,12.0
19215,41.754592961,-87.741528537,11.0
19216,41.871662916,-87.673828519,14.0
19217,41.851447572,-87.672670809,27.0
19218,41.844276629,-87.722719571,36.0
19219,42.019398266,-87.67488021,27.0
19220,41.765384329,-87.693047847,30.0
19221,41.968810413,-87.675110943,23.0
19222,41.695908161,-87.595822806,23.0
19223,41.799492391,-87.593341663,27.0
19224,41.895592442,-87.735956945,14.0
19225,41.815476288,-87.63383282,17.0
19226,41.809342727,-87.619098999,15.0
19227,41.884713562,-87.644216333,26.0
19228,41.914035604,-87.653868654,20.0
19229,41.933477125,-87.737646946,38.0
19230,41.983030629,-87.882404127,36.0
19231,41.884255171,-87.644199225,31.0
19232,41.983120618,-87.655172226,13.0
19233,41.777233716,-87.661719494,28.0
19234,41.933796108,-87.644548217,26.0
19235,41.980275304,-87.672179332,29.0
19236,41.823006946,-87.683419417,24.0
19237,41.924646922,-87.806272375,32.0
19238,41.87799875,-87.642904147,25.0
19239,41.897050483,-87.624190432,19.0
19240,41.876488439,-87.624278264,15.0
19241,41.780415657,-87.605608794,2.0
19242,41.763088302,-87.707666349,23.0
19243,41.921014404,-87.711034997,7.0
19244,41.890081789,-87.768452647,10.0
19245,41.814317008,-87.606674143,28.0
19246,41.734657595,-87.58515771,25.0
19247,41.88461197,-87.73160835,47.0
19248,41.926798823,-87.639159115,37.0
19249,41.959464273,-87.692685909,42.0
19250,41.922401477,-87.779316171,30.0
19251,41.878864086,-87.638503099,31.0
19252,41.93187492,-87.775989115,36.0
19253,41.751170117,-87.611766132,35.0
19254,41.877014589,-87.731360167,44.0
19255,41.703445277,-87.629266096,27.0
19256,41.930049492,-87.685920733,16.0
19257,41.862218265,-87.639087164,11.0
19258,41.756714109,-87.586085395,12.0
19259,41.69846199,-87.683858364,9.0
19260,41.887009925,-87.651015131,6.0
19261,41.782305334,-87.693480841,14.0
19262,41.878955035,-87.64403218,10.0
19263,41.960795769,-87.741352403,33.0
19264,41.937244201,-87.666155346,36.0
19265,41.882002466,-87.729047602,16.0
19266,41.932306457,-87.676471317,13.0
19267,41.790501513,-87.62235911,11.0
19268,41.965380394,-87.659074153,7.0
19269,41.924603628,-87.644658124,38.0
19270,41.919575318,-87.699294714,35.0
19271,41.918271335,-87.697224305,42.0
19272,41.765467074,-87.608145687,19.0
19273,41.937523596,-87.701476556,23.0
19274,41.879783007,-87.773012281,17.0
19275,41.968408072,-87.712747145,23.0
19276,41.881187597,-87.684805801,32.0
19277,41.931181363,-87.736812026,23.0
19278,41.976156152,-87.670732509,29.0
19279,41.688000362,-87.626611785,33.0
